above_threshold,ari,case_name,changepoints,duplicate_rate,duplicate_rate_conditional_on_hit,event_recall,experiment,f1,fn,fp,label_accuracy,localization_error,max_abs_error,max_score,mean_abs_error,mean_num_detections,mean_posterior_entropy,meta_ablation,meta_distance_type,meta_hazard,meta_horizon,meta_metric,meta_placeholder,meta_reason,meta_unavailable,meta_use_global,meta_use_prototypes,meta_variant,meta_window,method,nmi,num_detected,param_centered,param_d,param_delta,param_delta_rho,param_demeaned,param_epsilon,param_garch_noise,param_magnitude,param_mean_shift,param_mode_separation,param_n_after,param_n_before,param_n_changepoints,param_n_factors,param_n_per_segment,param_noise_level,param_nu,param_persistent,param_regime_duration,param_rho1,param_seed,param_serial_dependence,param_shift_family,param_shock_length,param_shock_type,param_signal_strength,param_similarity,param_sparsity,param_volatility_ratio,param_window_length,precision,recall,resource_name,resource_source,resource_url,threshold,tp,unavailable
1.0,,variance_matched_tail_shift,38,,,,A2,0.0,1.0,1.0,,nan,nan,0.3666666666666667,nan,,,,,,,,,,,,,,,ks,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,0,,,,,,,,,,0.0,0.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.3377777777777775,0.0,0.0
1.0,,variance_matched_tail_shift,38,,,,A2,0.0,1.0,1.0,,nan,nan,0.6716666666666669,nan,,,,,,,,,,,,,,,cvm,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,0,,,,,,,,,,0.0,0.0,Cramer-von Mises window scan,scipy.stats.cramervonmises_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.cramervonmises_2samp.html,0.5732222222222222,0.0,0.0
1.0,,variance_matched_tail_shift,38,,,,A2,0.0,1.0,1.0,,nan,nan,0.14112299862279135,nan,,,,,,,,,,,,,,,mmd,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,0,,,,,,,,,,0.0,0.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.11923675229075133,0.0,0.0
1.0,,variance_matched_tail_shift,38,,,,A2,0.0,1.0,1.0,,nan,nan,0.2987556601527301,nan,,,,,,,,,,,,,,,energy,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,0,,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,0.25345488339162087,0.0,0.0
,,variance_matched_tail_shift,,,,,A2,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,,,,,,,none,,,,,,1,,120,,20,,,,0,,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
1.0,,variance_matched_tail_shift,38,,,,A2,0.0,1.0,1.0,,nan,nan,0.26671467718527153,nan,,,,,,,,,,,,,,,coordinate_w2_matched_filter,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,0,,,,,,,,,,0.0,0.0,Coordinate-wise W2 + matched filter,"Cheng et al., arXiv:1911.01325",https://arxiv.org/abs/1911.01325,0.2630419798783324,0.0,0.0
1.0,,variance_matched_tail_shift,,,,,A2,0.0,1.0,0.0,,nan,nan,0.5877724902593235,nan,,,full,sliced,,80,sliced_wasserstein,False,,,True,True,proposed_full,30,proposed_full,,0.0,,,,,,,none,,,,,,1,,120,,20,,,,0,,,,,,,,,,0.0,0.0,Proposed: local + prototypes + global refinement,docs/proposed_method.md §0,docs/proposed_method.md,0.45937114308025045,0.0,0.0
1.0,,variance_matched_tail_shift,24;204,,,,A2,0.0,1.0,2.0,,nan,nan,13.439770819009984,nan,,,,,,,,,,,,,,,ewma_vol,,2.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,EWMA volatility alarm,RiskMetrics-style EWMA volatility monitoring,https://www.msci.com/research-and-insights/paper/1996-riskmetrics-technical-document,8.548864675609812,0.0,0.0
1.0,,variance_matched_tail_shift,33;149,,,,A2,0.0,1.0,2.0,,nan,nan,8.44503278905662,nan,,,,,,,,,,,,,,,cusum_vol,,2.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,CUSUM volatility alarm,Classic CUSUM applied to squared returns,https://en.wikipedia.org/wiki/CUSUM,7.932355973317778,0.0,0.0
1.0,,variance_matched_tail_shift,197,,,,A2,0.0,1.0,1.0,,nan,nan,0.41111111111111115,nan,,,,,,,,,,,,,,,ks,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.39999999999999997,0.0,0.0
1.0,,variance_matched_tail_shift,196,,,,A2,0.0,1.0,1.0,,nan,nan,0.8490740740740753,nan,,,,,,,,,,,,,,,cvm,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,Cramer-von Mises window scan,scipy.stats.cramervonmises_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.cramervonmises_2samp.html,0.8297407407407413,0.0,0.0
1.0,,variance_matched_tail_shift,197,,,,A2,0.0,1.0,1.0,,nan,nan,0.1592061672553247,nan,,,,,,,,,,,,,,,mmd,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.15192170810319175,0.0,0.0
1.0,,variance_matched_tail_shift,191,,,,A2,0.0,1.0,1.0,,nan,nan,0.33949982172885346,nan,,,,,,,,,,,,,,,energy,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,0.31344928746004397,0.0,0.0
,,variance_matched_tail_shift,,,,,A2,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
1.0,,variance_matched_tail_shift,191,,,,A2,0.0,1.0,1.0,,nan,nan,0.4563759251885158,nan,,,,,,,,,,,,,,,coordinate_w2_matched_filter,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,Coordinate-wise W2 + matched filter,"Cheng et al., arXiv:1911.01325",https://arxiv.org/abs/1911.01325,0.4527078387352405,0.0,0.0
1.0,,variance_matched_tail_shift,191,,,,A2,0.0,1.0,1.0,,nan,nan,0.6863294922517378,nan,,,full,sliced,,80,sliced_wasserstein,False,,,True,True,proposed_full,30,proposed_full,,1.0,,,,,,,none,,,,,,1,,120,,20,,,,1,,,,,,,,,,0.0,0.0,Proposed: local + prototypes + global refinement,docs/proposed_method.md §0,docs/proposed_method.md,0.6005946521429072,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.39999999999999997,nan,,,,,,,,,,,,,,,ks,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.4405555555555556,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.14319142806782606,nan,,,,,,,,,,,,,,,mmd,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.20288875254764652,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.9252851593651172,nan,,,,,,,,,,,,,,,energy,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,1.4622149421382924,0.0,0.0
,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,5.214059001576077,nan,,,,,,,,,,,,,,,coordinate_w2_matched_filter,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,Coordinate-wise W2 + matched filter,"Cheng et al., arXiv:1911.01325",https://arxiv.org/abs/1911.01325,6.069568289800507,0.0,0.0
1.0,,scenario_mixture_weight_shift,33;64;94;129;159;189;221,,,,A3,0.25,0.0,6.0,,9.0,9.0,0.008333333333333335,9.0,,,,,0.008333333333333333,,,,,,,,,,bocpd_gaussian,,7.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.14285714285714285,1.0,Bayesian Online Change Point Detection,"Adams and MacKay, Bayesian Online Changepoint Detection, arXiv:0710.3742; dtolpin/bocd",https://arxiv.org/abs/0710.3742,0.008333333333333335,1.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,6.922175950350741,nan,,,full,sliced,,80,sliced_wasserstein,False,,,True,True,proposed_full,30,proposed_full,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,Proposed: local + prototypes + global refinement,docs/proposed_method.md §0,docs/proposed_method.md,9.944243658219095,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.4000000000000001,nan,,,,,,,,,,,,,,,ks,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.4405555555555556,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.14168793968397134,nan,,,,,,,,,,,,,,,mmd,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.20288875254764652,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.7760067544413524,nan,,,,,,,,,,,,,,,energy,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,1.4622149421382924,0.0,0.0
,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,4.156964960645727,nan,,,,,,,,,,,,,,,coordinate_w2_matched_filter,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,Coordinate-wise W2 + matched filter,"Cheng et al., arXiv:1911.01325",https://arxiv.org/abs/1911.01325,6.069568289800507,0.0,0.0
1.0,,scenario_mixture_weight_shift,31;61;126;156;197;229,,,,A3,0.2857142857142857,0.0,5.0,,6.0,6.0,0.008333333333333335,6.0,,,,,0.008333333333333333,,,,,,,,,,bocpd_gaussian,,6.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.16666666666666666,1.0,Bayesian Online Change Point Detection,"Adams and MacKay, Bayesian Online Changepoint Detection, arXiv:0710.3742; dtolpin/bocd",https://arxiv.org/abs/0710.3742,0.008333333333333335,1.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,6.794827458626191,nan,,,full,sliced,,80,sliced_wasserstein,False,,,True,True,proposed_full,30,proposed_full,,0.0,True,,0.05,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,Proposed: local + prototypes + global refinement,docs/proposed_method.md §0,docs/proposed_method.md,9.944243658219095,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.39999999999999997,nan,,,,,,,,,,,,,,,ks,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.4405555555555556,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.14319142806782606,nan,,,,,,,,,,,,,,,mmd,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.20288875254764652,0.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.9252851593651172,nan,,,,,,,,,,,,,,,energy,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,1.4622149421382924,0.0,0.0
,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,5.214059001576077,nan,,,,,,,,,,,,,,,coordinate_w2_matched_filter,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,Coordinate-wise W2 + matched filter,"Cheng et al., arXiv:1911.01325",https://arxiv.org/abs/1911.01325,6.069568289800507,0.0,0.0
1.0,,scenario_mixture_weight_shift,6;42;83;113;149;188;235,,,,A3,0.25,0.0,6.0,,7.0,7.0,0.008333333333333335,7.0,,,,,0.008333333333333333,,,,,,,,,,bocpd_gaussian,,7.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.14285714285714285,1.0,Bayesian Online Change Point Detection,"Adams and MacKay, Bayesian Online Changepoint Detection, arXiv:0710.3742; dtolpin/bocd",https://arxiv.org/abs/0710.3742,0.008333333333333335,1.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,6.922175950350741,nan,,,full,sliced,,80,sliced_wasserstein,False,,,True,True,proposed_full,30,proposed_full,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,0,IID,,,,,,,,,0.0,0.0,Proposed: local + prototypes + global refinement,docs/proposed_method.md §0,docs/proposed_method.md,9.944243658219095,0.0,0.0
1.0,,scenario_mixture_weight_shift,122,,,,A3,1.0,0.0,0.0,,2.0,2.0,0.4666666666666666,2.0,,,,,,,,,,,,,,,ks,,1.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,1.0,1.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.4405555555555556,1.0,0.0
1.0,,scenario_mixture_weight_shift,120,,,,A3,1.0,0.0,0.0,,0.0,0.0,0.3044194831406262,0.0,,,,,,,,,,,,,,,mmd,,1.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,1.0,1.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.20288875254764652,1.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,0.7754271706214024,nan,,,,,,,,,,,,,,,energy,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,1.4622149421382924,0.0,0.0
,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,3.216997066465055,nan,,,,,,,,,,,,,,,coordinate_w2_matched_filter,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,Coordinate-wise W2 + matched filter,"Cheng et al., arXiv:1911.01325",https://arxiv.org/abs/1911.01325,6.069568289800507,0.0,0.0
1.0,,scenario_mixture_weight_shift,31;61;115;150;186;225,,,,A3,0.2857142857142857,0.0,5.0,,5.0,5.0,0.008333333333333335,5.0,,,,,0.008333333333333333,,,,,,,,,,bocpd_gaussian,,6.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.16666666666666666,1.0,Bayesian Online Change Point Detection,"Adams and MacKay, Bayesian Online Changepoint Detection, arXiv:0710.3742; dtolpin/bocd",https://arxiv.org/abs/0710.3742,0.008333333333333335,1.0,0.0
0.0,,scenario_mixture_weight_shift,,,,,A3,0.0,1.0,0.0,,nan,nan,5.313917000699571,nan,,,full,sliced,,80,sliced_wasserstein,False,,,True,True,proposed_full,30,proposed_full,,0.0,True,,0.2,,True,,,,,3.0,,,,,120,,,,,,1,IID,,,,,,,,,0.0,0.0,Proposed: local + prototypes + global refinement,docs/proposed_method.md §0,docs/proposed_method.md,9.944243658219095,0.0,0.0
1.0,,fixed_marginal_correlation_crisis,168,,,,A4,0.0,1.0,1.0,,nan,nan,0.4478487035849776,nan,,,,,,,,,,,,,,,coordinate_w2t,,1.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,Coordinate-wise W2T,"Cheng et al., Optimal Transport Based Change Point Detection and Time Series Segment Clustering, arXiv:1911.01325",https://arxiv.org/abs/1911.01325,0.2981419784619329,0.0,0.0
1.0,,fixed_marginal_correlation_crisis,169,,,,A4,0.0,1.0,1.0,,nan,nan,0.3422222222222222,nan,,,,,,,,,,,,,,,ks,,1.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.27894444444444444,0.0,0.0
,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_l2,,,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,PELT-L2,"Killick, Fearnhead, Eckley (2012); ruptures PELT documentation",https://ctruong.perso.math.cnrs.fr/ruptures-docs/build/html/detection/pelt.html,,0.0,1.0
,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
1.0,,fixed_marginal_correlation_crisis,168,,,,A4,0.0,1.0,1.0,,nan,nan,0.10947518198852661,nan,,,,,,,,,,,,,,,mmd,,1.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.08521714792309339,0.0,0.0
1.0,,fixed_marginal_correlation_crisis,168,,,,A4,0.0,1.0,1.0,,nan,nan,0.8158846505775653,nan,,,,,,,,,,,,,,,energy,,1.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,0.5777812092580857,0.0,0.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,2.5196282623147352,nan,,,,,,,,,,,,,,,bures,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,Bures-Wasserstein covariance scan,Closed-form Gaussian/covariance 2-Wasserstein geometry,https://en.wikipedia.org/wiki/Wasserstein_metric#Normal_distributions,2.896417786853903,0.0,0.0
1.0,,fixed_marginal_correlation_crisis,168,,,,A4,0.0,1.0,1.0,,nan,nan,0.5103521967984261,nan,,,,,,,,,,,,,,,sliced_wasserstein,,1.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,Sliced Wasserstein window scan,POT: Python Optimal Transport documentation,https://pythonot.github.io/,0.36026983111898125,0.0,0.0
,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,POT is not installed. Install with `pip install POT`.,True,,,,,sinkhorn,,,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,Sinkhorn window scan,POT: Python Optimal Transport documentation,https://pythonot.github.io/,,0.0,1.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,2.5196282623147352,nan,,,full,bures,,80,bures,False,,,True,True,proposed_full,30,proposed_full,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,Proposed: local + prototypes + global refinement,docs/proposed_method.md §0,docs/proposed_method.md,2.896417786853903,0.0,0.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,2.5196282623147352,nan,,,local_global_no_prototype,bures,,80,bures,False,,,True,False,proposed_local_global_no_proto,30,proposed_local_global_no_proto,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,0,,,,,,,,,,0.0,0.0,"Proposed: local + global, no prototypes",docs/experiment_plan.md §2.2,docs/experiment_plan.md,2.896417786853903,0.0,0.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,0.2404877838971912,nan,,,,,,,,,,,,,,,coordinate_w2t,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,Coordinate-wise W2T,"Cheng et al., Optimal Transport Based Change Point Detection and Time Series Segment Clustering, arXiv:1911.01325",https://arxiv.org/abs/1911.01325,0.2981419784619329,0.0,0.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,0.2522222222222222,nan,,,,,,,,,,,,,,,ks,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,KS window scan,scipy.stats.ks_2samp documentation,https://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.ks_2samp.html,0.27894444444444444,0.0,0.0
,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_l2,,,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,PELT-L2,"Killick, Fearnhead, Eckley (2012); ruptures PELT documentation",https://ctruong.perso.math.cnrs.fr/ruptures-docs/build/html/detection/pelt.html,,0.0,1.0
,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,ruptures is not installed. Install with `pip install ruptures`.,True,,,,,pelt_rbf,,,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,PELT-RBF,ruptures documentation,https://centre-borelli.github.io/ruptures-docs/,,0.0,1.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,0.07358474243221673,nan,,,,,,,,,,,,,,,mmd,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,MMD window scan,"Gretton et al., A Kernel Two-Sample Test, JMLR 2012",https://www.jmlr.org/papers/v13/gretton12a.html,0.08521714792309339,0.0,0.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,0.4331733009752797,nan,,,,,,,,,,,,,,,energy,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,Energy distance scan,"Matteson and James, A Nonparametric Approach for Multiple Change Point Analysis of Multivariate Data, JASA 2014",https://doi.org/10.1080/01621459.2013.849605,0.5777812092580857,0.0,0.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,2.533606559953136,nan,,,,,,,,,,,,,,,bures,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,Bures-Wasserstein covariance scan,Closed-form Gaussian/covariance 2-Wasserstein geometry,https://en.wikipedia.org/wiki/Wasserstein_metric#Normal_distributions,2.896417786853903,0.0,0.0
0.0,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,0.2550995644676129,nan,,,,,,,,,,,,,,,sliced_wasserstein,,0.0,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,Sliced Wasserstein window scan,POT: Python Optimal Transport documentation,https://pythonot.github.io/,0.36026983111898125,0.0,0.0
,,fixed_marginal_correlation_crisis,,,,,A4,0.0,1.0,0.0,,nan,nan,,nan,,,,,,,,,POT is not installed. Install with `pip install POT`.,True,,,,,sinkhorn,,,,10,,0.1,,,,,,,,,,,120,,,,,0.2,1,,,,,,,,,,0.0,0.0,Sinkhorn window scan,POT: Python Optimal Transport documentation,https://pythonot.github.io/,,0.0,1.0
